VMM=0, CKTPrunning=1, PDAC=40, XADC=857, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=573, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=485, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=502, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=490, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=483, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=490, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=855, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=699, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=573, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=479, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=501, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=482, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=488, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=854, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=701, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=575, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=485, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=501, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=482, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=488, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=856, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=703, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=573, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=483, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=501, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=491, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=483, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=858, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=705, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=573, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=481, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=502, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=484, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=488, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=857, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=701, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=576, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=485, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=503, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=490, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=483, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=491, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=858, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=702, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=574, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=485, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=500, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=485, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=858, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=704, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=574, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=481, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=501, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=490, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=483, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=487, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=856, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=701, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=574, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=483, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=502, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=483, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=855, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=702, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=573, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=482, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=503, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=490, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=482, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=855, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=702, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=574, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=483, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=502, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=490, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=486, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=855, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=702, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=576, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=485, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=502, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=488, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=481, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=853, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=700, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=575, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=485, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=500, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=492, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=485, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=854, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=703, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=574, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=484, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=503, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=489, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=484, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=487, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=79, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=69, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=110, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=120, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=160, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=55, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=77, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=70, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=109, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=121, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=159, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=53, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=70, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=108, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=121, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=161, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=53, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=52, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=68, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=109, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=122, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=160, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=77, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=70, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=109, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=112, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=122, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=162, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=53, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=69, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=109, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=122, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=161, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=55, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=76, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=69, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=109, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=122, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=160, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=72, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=109, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=121, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=159, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=70, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=110, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=123, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=163, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=55, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=76, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=69, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=110, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=124, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=164, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=53, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=69, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=114, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=123, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=162, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=79, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=72, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=122, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=161, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=70, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=123, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=162, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=72, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=123, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=164, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=54, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=55, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=79, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=74, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=112, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=117, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=124, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=163, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=80, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=74, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=112, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=124, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=161, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=79, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=72, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=125, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=163, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=81, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=73, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=112, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=124, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=161, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=79, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=75, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=127, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=165, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=74, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=127, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=164, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=80, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=74, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=126, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=163, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=79, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=75, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=127, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=164, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=53, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=79, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=74, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=114, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=124, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=161, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=55, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=79, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=75, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=128, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=162, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=80, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=73, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=126, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=166, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=60, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=72, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=112, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=114, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=126, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=163, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=55, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=81, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=73, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=127, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=163, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=55, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=80, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=74, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=110, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=117, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=126, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=164, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=59, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=82, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=72, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=110, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=124, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=162, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=73, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=113, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=126, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=164, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=80, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=72, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=127, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=165, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=55, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=56, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=80, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=74, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=111, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=115, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=126, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=164, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=59, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=78, MMFE8=106
VMM=3, CKTPrunning=1, PDAC=60, XADC=74, MMFE8=106
VMM=4, CKTPrunning=1, PDAC=60, XADC=110, MMFE8=106
VMM=5, CKTPrunning=1, PDAC=60, XADC=116, MMFE8=106
VMM=6, CKTPrunning=1, PDAC=60, XADC=123, MMFE8=106
VMM=7, CKTPrunning=1, PDAC=60, XADC=164, MMFE8=106
VMM=0, CKTPrunning=1, PDAC=60, XADC=57, MMFE8=106
VMM=1, CKTPrunning=1, PDAC=60, XADC=58, MMFE8=106
VMM=2, CKTPrunning=1, PDAC=60, XADC=80, MMFE8=106
