VMM=0, CKTPrunning=1, PDAC=40, XADC=779, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=104, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=132, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=174, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=104, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=98, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=140, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=121, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=130, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=173, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=107, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=132, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=174, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=18, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=26, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=109, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=98, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=139, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=123, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=129, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=174, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=99, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=103, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=123, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=123, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=130, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=175, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=106, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=97, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=123, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=129, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=176, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=106, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=125, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=131, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=172, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=106, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=97, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=137, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=122, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=26, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=105, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=94, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=139, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=132, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=174, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=99, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=104, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=97, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=140, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=123, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=131, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=176, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=99, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=18, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=27, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=26, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=106, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=136, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=129, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=174, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=107, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=139, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=27, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=105, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=97, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=136, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=121, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=129, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=174, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=108, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=137, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=123, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=130, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=172, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=102, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=108, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=137, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=121, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=129, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=175, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=105, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=139, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=106, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=140, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=131, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=175, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=104, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=132, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=172, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=19, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=107, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=139, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=129, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=174, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=107, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=94, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=21, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=104, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=95, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=140, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=122, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=129, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=175, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=100, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=104, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=97, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=96, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=138, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=124, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=132, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=174, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=101, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=80, XADC=25, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=80, XADC=24, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=80, XADC=20, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=80, XADC=22, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=80, XADC=23, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=100, XADC=771, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=100, XADC=614, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=100, XADC=571, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=100, XADC=571, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=100, XADC=553, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=100, XADC=635, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=100, XADC=629, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=100, XADC=616, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=100, XADC=771, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=100, XADC=614, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=100, XADC=568, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=100, XADC=577, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=100, XADC=563, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=100, XADC=640, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=100, XADC=636, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=100, XADC=621, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=100, XADC=771, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=100, XADC=614, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=100, XADC=570, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=100, XADC=579, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=100, XADC=566, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=100, XADC=640, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=100, XADC=634, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=100, XADC=621, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=100, XADC=773, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=100, XADC=619, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=100, XADC=569, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=100, XADC=575, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=100, XADC=560, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=100, XADC=639, MMFE8=125
VMM=6, CKTPrunning=1, PDAC=100, XADC=633, MMFE8=125
VMM=7, CKTPrunning=1, PDAC=100, XADC=620, MMFE8=125
VMM=0, CKTPrunning=1, PDAC=100, XADC=767, MMFE8=125
VMM=1, CKTPrunning=1, PDAC=100, XADC=611, MMFE8=125
VMM=2, CKTPrunning=1, PDAC=100, XADC=568, MMFE8=125
VMM=3, CKTPrunning=1, PDAC=100, XADC=579, MMFE8=125
VMM=4, CKTPrunning=1, PDAC=100, XADC=561, MMFE8=125
VMM=5, CKTPrunning=1, PDAC=100, XADC=640, MMFE8=125
